review_text_raw,review_text,rating_raw,rating,review_date_raw,review_date,product_name,brand
"I've been using reuseable menstrual products or years now, but mainly the mooncup/ organicup prior to this. The problem was that sometimes I didn't want to go to the hassle of washing out the cup and putting it back in multiple times a day because it got to be a painful process with cramps. So I bought these and now use a mix of both. Wow, I wish i had earlier. They are so soft and comfy, with the poppers fastening pretty well. It's worth mentioning I wear really tight underwear and this stops them slipping. The heavy ones really do absorb loads and are great for the heaviest days.Like someone else said, I rinse mine in the shower and so actually handwash in the shower with bar soap then hang to dry. At the end of my period I'll then put them all in the washing machine for a final wash, and I think this method seems to prevent them wearing out so quickly? It's worth mentioning that I keep them flat while washing, and I never wring then out etc. The bags they come with are fab, the two pockets are great. Got to say, being someone who used a mooncup changing these pads in public toilets is MUCH easier than a mooncup! They fold up nicely into a small square when used (secured with poppers) and you can just stuff them in the wetbag.Got to say I also appreciate the black and grey with the purple design- I don't really want to be walking around with bright coloured pads with twee designs on them as a 32 year old woman!Been using them for about 5 months now and they are still fresh and absorbent. I have the pantyliners too and they can also hold a lot. Let's face it it also feels great knowing you aren't polluting the earth with more disposable crap taking absolute years (if it even does at all?) to breakdown...which for me is the best point 👍","I've been using reuseable menstrual products or years now, but mainly the mooncup/ organicup prior to this. The problem was that sometimes I didn't want to go to the hassle of washing out the cup and putting it back in multiple times a day because it got to be a painful process with cramps. So I bought these and now use a mix of both. Wow, I wish i had earlier. They are so soft and comfy, with the poppers fastening pretty well. It's worth mentioning I wear really tight underwear and this stops them slipping. The heavy ones really do absorb loads and are great for the heaviest days.Like someone else said, I rinse mine in the shower and so actually handwash in the shower with bar soap then hang to dry. At the end of my period I'll then put them all in the washing machine for a final wash, and I think this method seems to prevent them wearing out so quickly? It's worth mentioning that I keep them flat while washing, and I never wring then out etc. The bags they come with are fab, the two pockets are great. Got to say, being someone who used a mooncup changing these pads in public toilets is MUCH easier than a mooncup! They fold up nicely into a small square when used (secured with poppers) and you can just stuff them in the wetbag.Got to say I also appreciate the black and grey with the purple design- I don't really want to be walking around with bright coloured pads with twee designs on them as a 32 year old woman!Been using them for about 5 months now and they are still fresh and absorbent. I have the pantyliners too and they can also hold a lot. Let's face it it also feels great knowing you aren't polluting the earth with more disposable crap taking absolute years (if it even does at all?) to breakdown...which for me is the best point 👍",5.0 out of 5 stars,5.0,2021-08-12 00:00:00,2021-08-12,Eco Lily Reusable Sanitary Pads (6Pk for Light Flow),Eco
"When I first tried these I thought ""ok they are super bulky and this feels weird!!"" But and a big BUT, you will never feel safer. Nothing is getting past these bad boys.I bought the pack with 3 large and 3 medium. Both sizes can hold heavy flow but ofc, choose the large for these days.How do they hold up compared to disposable:A normal Ultra pad (meant to last 5 hours) would last me max 3 hours (and accidents often occured) in comparison, a large of these reusable pads lasts me half a day and 0 accidents. Ever. Did I mention EVER?Does it smell?Find they smell less than disposables. But it's impossible for anything hold blood for hours and to be odour free.How do I wash them:Ok so it's more work than rolling up your disposable and chucking it in the bin. First time I washed these, they came out of the washing machine still looking dirty but I didn't throw them away. I did some research and ever since they come out of the washing machine looking like new.Step 1: soak in cold water for 30 minStep 2: rinse with cold water will litle blood is coming out of them (takes maybe 10 min when doing all 6?) Rinse and squeeze. Rinse and squeeze.Step 3: there are stains, get a bit of hand soap, squirt it on the pad and rub the pad against itself (or use your hand if you aren't grossed out).Step 4: rinse away the soap, stain should be gone. If not repeat this step.Step 5: throw it in the washing machine with your clothes. DONT use fabric softenerStep 6: air dry on the line.Step 7: enjoy perfectly amazing pad again","When I first tried these I thought ""ok they are super bulky and this feels weird!!"" But and a big BUT, you will never feel safer. Nothing is getting past these bad boys.I bought the pack with 3 large and 3 medium. Both sizes can hold heavy flow but ofc, choose the large for these days.How do they hold up compared to disposable:A normal Ultra pad (meant to last 5 hours) would last me max 3 hours (and accidents often occured) in comparison, a large of these reusable pads lasts me half a day and 0 accidents. Ever. Did I mention EVER?Does it smell?Find they smell less than disposables. But it's impossible for anything hold blood for hours and to be odour free.How do I wash them:Ok so it's more work than rolling up your disposable and chucking it in the bin. First time I washed these, they came out of the washing machine still looking dirty but I didn't throw them away. I did some research and ever since they come out of the washing machine looking like new.Step 1: soak in cold water for 30 minStep 2: rinse with cold water will litle blood is coming out of them (takes maybe 10 min when doing all 6?) Rinse and squeeze. Rinse and squeeze.Step 3: there are stains, get a bit of hand soap, squirt it on the pad and rub the pad against itself (or use your hand if you aren't grossed out).Step 4: rinse away the soap, stain should be gone. If not repeat this step.Step 5: throw it in the washing machine with your clothes. DONT use fabric softenerStep 6: air dry on the line.Step 7: enjoy perfectly amazing pad again",5.0 out of 5 stars,5.0,2022-06-15 00:00:00,2022-06-15,Eco Lily Reusable Sanitary Pads (6Pk for 3 Medium + 3 Heavy),Eco
"I purchased these 23/08/19 and they are still serving me well 05/01/24. It's absolutely amazing value for money.I have saved an absolute fortune by using these! My periods have always been super heavy. I used to use to go through a combination sanitary towels and tampons for the very heaviest bleeding very frequently in the first couple of days of my periods and still leak 😞.Although I still have to change these frequently during the 1st couple of days of my period, i do so less frequently and no longer needs tampons as well as sanitary towels. I have saved an absolute fortune in sanitary protection, not to mention the eco benefits for the environment.I'd say the design of this product is a spark of genius. Good for your pocket and the environment.The only slight criticism I'd have is that if your underwear is not snug and secure, the towel is likely to slip and slide. The seller does recommend using snug fitting lycra / cotton underwear with a wider gusset. I would definitely suggest doing this if you move about a lot.This product gets 10 starts out of 5 from me. It's paid for itself multiple times over.I have no reservations in wholeheartedly recommending it. I would suggest purchasing snug fitting lycra or cotton underwear with a wider gusset, as the seller suggests to go with it. You will save a lot more than you spend on these items in the the long run.","I purchased these 23/08/19 and they are still serving me well 05/01/24. It's absolutely amazing value for money.I have saved an absolute fortune by using these! My periods have always been super heavy. I used to use to go through a combination sanitary towels and tampons for the very heaviest bleeding very frequently in the first couple of days of my periods and still leak 😞.Although I still have to change these frequently during the 1st couple of days of my period, i do so less frequently and no longer needs tampons as well as sanitary towels. I have saved an absolute fortune in sanitary protection, not to mention the eco benefits for the environment.I'd say the design of this product is a spark of genius. Good for your pocket and the environment.The only slight criticism I'd have is that if your underwear is not snug and secure, the towel is likely to slip and slide. The seller does recommend using snug fitting lycra / cotton underwear with a wider gusset. I would definitely suggest doing this if you move about a lot.This product gets 10 starts out of 5 from me. It's paid for itself multiple times over.I have no reservations in wholeheartedly recommending it. I would suggest purchasing snug fitting lycra or cotton underwear with a wider gusset, as the seller suggests to go with it. You will save a lot more than you spend on these items in the the long run.",5.0 out of 5 stars,5.0,2024-01-05 00:00:00,2024-01-05,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"This is the third different brand of cloth sanitary pads that I've bought and it's definitely my favourite. I've been using cloth pads for a couple of years now and wish I'd discovered these earlier. Here's my breakdown:Absorbency: So good I had to remind myself to change them more regularly. The first day I accidentally wore it all day! I also found them very comfortable, no wet feeling at all, even on a heavy day. I had NO LEAKS. Literally none the whole week except for the day I ran out of this style and had to revert to a different brand. BOTH of my other style leaked which just goes to show that the length and size of the Eco Lily's is great.Comfort: There's no denying that if you've never used washable fabric pads before you'll find these bulkier than the disposable kind (unless you bought the cheap homebrand type which feel like footballs). This will initially take some getting used to but it doesn't take long until you forget about it. I found the front of the Eco Lily pads stayed in place really well (hence no leaks) however sometimes it did get a bit bunched up at the back. I have the same problem with other brands I've had though so it might just be my big butt. That is literally my ONLY criticism of this product and cit ertainly wouldn't stop me buying more of them because that sometimes happens with disposable pads too.Cleanliness: I love the grey fabric which means you won't see discolouration of the fabric. My other styles, after a long time of using them, have discoloured now and are a bit unpleasant to look at. That shouldn't happen with the Eco Lily. I found them super easy to rinse after removal and then to handwash with soap later on. The water ran clear much more quickly with this style than my other style which I washed at the same time. I imagine that means it'll clean more effectively in the machine as well.Appearance: I like the purple pattern on the water resistant fabric. It would be nice if they had a range of styles though (like other brands do) because it is fun to have funky fabrics to choose from however let's be honest, it's going straight into our underwear so why does it matter? In summary, I highly recommend this product and will be buying more. Other versions I've seen online can be ridiculously expensive (I even had to pay import duty on some a couple of years ago!) so these are excellent value as well.","This is the third different brand of cloth sanitary pads that I've bought and it's definitely my favourite. I've been using cloth pads for a couple of years now and wish I'd discovered these earlier. Here's my breakdown:Absorbency: So good I had to remind myself to change them more regularly. The first day I accidentally wore it all day! I also found them very comfortable, no wet feeling at all, even on a heavy day. I had NO LEAKS. Literally none the whole week except for the day I ran out of this style and had to revert to a different brand. BOTH of my other style leaked which just goes to show that the length and size of the Eco Lily's is great.Comfort: There's no denying that if you've never used washable fabric pads before you'll find these bulkier than the disposable kind (unless you bought the cheap homebrand type which feel like footballs). This will initially take some getting used to but it doesn't take long until you forget about it. I found the front of the Eco Lily pads stayed in place really well (hence no leaks) however sometimes it did get a bit bunched up at the back. I have the same problem with other brands I've had though so it might just be my big butt. That is literally my ONLY criticism of this product and cit ertainly wouldn't stop me buying more of them because that sometimes happens with disposable pads too.Cleanliness: I love the grey fabric which means you won't see discolouration of the fabric. My other styles, after a long time of using them, have discoloured now and are a bit unpleasant to look at. That shouldn't happen with the Eco Lily. I found them super easy to rinse after removal and then to handwash with soap later on. The water ran clear much more quickly with this style than my other style which I washed at the same time. I imagine that means it'll clean more effectively in the machine as well.Appearance: I like the purple pattern on the water resistant fabric. It would be nice if they had a range of styles though (like other brands do) because it is fun to have funky fabrics to choose from however let's be honest, it's going straight into our underwear so why does it matter? In summary, I highly recommend this product and will be buying more. Other versions I've seen online can be ridiculously expensive (I even had to pay import duty on some a couple of years ago!) so these are excellent value as well.",5.0 out of 5 stars,5.0,2021-02-15 00:00:00,2021-02-15,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"Very comfortable and sleep proof !!!No leakage , soft and comfortable, easy to clean.Much better than the plastic ones and I'm never going back!The only downside is that they are quite thick so I wouldn't recommend wearing them with fitted clothes","Very comfortable and sleep proof !!!No leakage , soft and comfortable, easy to clean.Much better than the plastic ones and I'm never going back!The only downside is that they are quite thick so I wouldn't recommend wearing them with fitted clothes",5.0 out of 5 stars,5.0,2026-01-13 00:00:00,2026-01-13,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"Firstly let me say I am thrilled that there are so many eco friendly alternatives to standard plastic filled sanitary products and I am here to praise that. So I was really looking forward to using these pads because of reading a lot of previous positive reviews and I was intrigued to see what I would make of them myself. My period usually lasts about 7 days; heavy for the first 3 then significantly reduces and I was genuinely surprised with just how much these pads absorbed! I think I used between 3 and 4 on my heavy days and then down to 2 and just needed 1 on both day 6 and 7. This made me very happy as I was worried about leaking which thankfully did not happen. The pads were easy to rinse under the cold water tap first before washing them through properly on a 30° or 40° cycle. I thought they would be really long, from looking at others pictures but they actually didn't seem that long in reality perhaps just slightly longer than a night pad. The overall look was nice, good quality, packaged nicely, the material was comfortable and soft, the popper was good quality and didn't come undone at any point either. Unfortunately I do have some negative points about the product which could just be my own personal experience but I wanted to give a completely honest review.1. I thought the pad needed an extra popper fastener, there is the option to have a looser or tighter fitting but whilst on the tightest fitting there is no other popper to use, to fasten the extra bit of wing, so it just sort of flaps about and can be annoying.2. I felt the pad wasn't as secure as others had mentioned, it was perhaps the silkly material on the back of the pad which made it more prone to slipping if I wasn't wearing tight trousers.3. I am sad to say that whilst the pads were a soft comfortable material against my skin, they were not comfortable overall whilst active. I went out for a walk wearing one of these and it was the most awful thing. It felt like I had a nappy on, I kept having to rearrange, I was very aware of it being there and it made it far less enjoyable. I will admit when I went for a walk again I swapped the pad for an tampon to avoid the nappy like sensation.I understand not everyone's views will be the same, this was my own personal experience and I do plan on continuing to use these as often as I can. It just means that I will perhaps look into a cup or plastic free tampons for when I'm out and about.","Firstly let me say I am thrilled that there are so many eco friendly alternatives to standard plastic filled sanitary products and I am here to praise that. So I was really looking forward to using these pads because of reading a lot of previous positive reviews and I was intrigued to see what I would make of them myself. My period usually lasts about 7 days; heavy for the first 3 then significantly reduces and I was genuinely surprised with just how much these pads absorbed! I think I used between 3 and 4 on my heavy days and then down to 2 and just needed 1 on both day 6 and 7. This made me very happy as I was worried about leaking which thankfully did not happen. The pads were easy to rinse under the cold water tap first before washing them through properly on a 30° or 40° cycle. I thought they would be really long, from looking at others pictures but they actually didn't seem that long in reality perhaps just slightly longer than a night pad. The overall look was nice, good quality, packaged nicely, the material was comfortable and soft, the popper was good quality and didn't come undone at any point either. Unfortunately I do have some negative points about the product which could just be my own personal experience but I wanted to give a completely honest review.1. I thought the pad needed an extra popper fastener, there is the option to have a looser or tighter fitting but whilst on the tightest fitting there is no other popper to use, to fasten the extra bit of wing, so it just sort of flaps about and can be annoying.2. I felt the pad wasn't as secure as others had mentioned, it was perhaps the silkly material on the back of the pad which made it more prone to slipping if I wasn't wearing tight trousers.3. I am sad to say that whilst the pads were a soft comfortable material against my skin, they were not comfortable overall whilst active. I went out for a walk wearing one of these and it was the most awful thing. It felt like I had a nappy on, I kept having to rearrange, I was very aware of it being there and it made it far less enjoyable. I will admit when I went for a walk again I swapped the pad for an tampon to avoid the nappy like sensation.I understand not everyone's views will be the same, this was my own personal experience and I do plan on continuing to use these as often as I can. It just means that I will perhaps look into a cup or plastic free tampons for when I'm out and about.",4.0 out of 5 stars,4.0,2021-03-19 00:00:00,2021-03-19,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"I've been wanting to go plastic-free for a long time, but I've always been nervous because I've had heavy periods all my life. I love the idea of mooncups but I don't like tampons, so I've always known I'd need a non-invasive plastic-free alternative to the sanitary towels I've been using for years. Now that I have these, I'd never go back!Firstly, these towels are so, so comfortable. We get used to having to wear plastic in our pants, but now I have these I wonder how I ever put up with plastic for so long. My periods are so much more comfortable now, I don't have plastic sticking to my thighs or anywhere else, and these towels barely move at all either.There can be some movement, but it all depends on the kind of underwear you wear. I tend to wear my tighter-fitting underwear during my period now that I have these towels and they never move, and they've also never moved while I've been asleep either which is pretty amazing - I fall asleep on my front but I always wake up on my back, so there's plenty of opportunity for them to move around! I haven't had any leaks either, which amazes me considering I often leaked when I was using plastic sanitary towels and often ended up having to wear two at a time.These towels are easy enough to clean, too - I shove them in the washing machine at 30 degrees for around 20-30 minutes and then dry them overnight on my radiator and they're ready to be used again. I have noticed there can be some staining, but the towel is clean, so I think I might try soaking them in cold water before I wash them which the box recommends to avoid staining.I also think these would be wonderful for anyone who's just started their period - particularly younger people who start their period while they're in school. A zip-up bag comes in the box for your used towels until you can get home to wash them, and I think they'd be so much more discreet for any school-age person who's perhaps nervous about starting their period. I wish I'd known these were an option when I was 12 years old!They're comfortable, absorbent and so much better for the environment - what's not to love?","I've been wanting to go plastic-free for a long time, but I've always been nervous because I've had heavy periods all my life. I love the idea of mooncups but I don't like tampons, so I've always known I'd need a non-invasive plastic-free alternative to the sanitary towels I've been using for years. Now that I have these, I'd never go back!Firstly, these towels are so, so comfortable. We get used to having to wear plastic in our pants, but now I have these I wonder how I ever put up with plastic for so long. My periods are so much more comfortable now, I don't have plastic sticking to my thighs or anywhere else, and these towels barely move at all either.There can be some movement, but it all depends on the kind of underwear you wear. I tend to wear my tighter-fitting underwear during my period now that I have these towels and they never move, and they've also never moved while I've been asleep either which is pretty amazing - I fall asleep on my front but I always wake up on my back, so there's plenty of opportunity for them to move around! I haven't had any leaks either, which amazes me considering I often leaked when I was using plastic sanitary towels and often ended up having to wear two at a time.These towels are easy enough to clean, too - I shove them in the washing machine at 30 degrees for around 20-30 minutes and then dry them overnight on my radiator and they're ready to be used again. I have noticed there can be some staining, but the towel is clean, so I think I might try soaking them in cold water before I wash them which the box recommends to avoid staining.I also think these would be wonderful for anyone who's just started their period - particularly younger people who start their period while they're in school. A zip-up bag comes in the box for your used towels until you can get home to wash them, and I think they'd be so much more discreet for any school-age person who's perhaps nervous about starting their period. I wish I'd known these were an option when I was 12 years old!They're comfortable, absorbent and so much better for the environment - what's not to love?",5.0 out of 5 stars,5.0,2019-11-12 00:00:00,2019-11-12,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"My daughter is at the age her first period could start anytime. She carries a pack of sanitary towels in her school bag ""just in case""Thinking back to my own experience of my first period, it was actually quite traumatising. I flow heavily each time and can be in agonising pain with cramps as well as lower back pain. Other than a talk at school informing girls there was only 2 products on the market, pads or tampons. Little other information was given. So the amount of blood and the pain I was in, I literally thought something was seriously wrong and I was dying!Not wanting this for my daughter, I'm completely open with her and she is comfortable in asking me all kinds of questions.One of the biggest bugbear of mine, is how wet I feel with every pad and constantly needing to change. Self conscious about leakage was a particular worry when I was at school, scared all the boys could see and smell the blood.I hate pads with a passion and I've never felt tampons are appropriate for a young girl first starting out so I looked into seeing if there is anything new on the market.Of course you can buy period underwear, but most say to be worn in conjunction with pads/tampons. Which kind of defeats the purpose.My sister-in-law told me she uses a moon cup. But like tampons, not sure it's ideal for my daughter. But then I came across the reusable eco lily pads. I read reviews which were great but everyone is different right? Best way to really test them is using them myself.Omg! I wish these was available when I was a girl. I have felt so dry through out, they're so comfortable to wear and never moved. Best of all, far few changes needed. I could easily get through 3-4 packs of towels for a 5 day period. However, I have only used 2 towels a day! One in the morning that lasts through the day and a change before bed.So easy to clean, does not smell and no irritation as the material is so soft against your skin, unlike disposable pads that can cause nappy rash!I will be donating my daughters school bag pack to a Womens homeless shelter and I will be buying her eco lily instead for when she starts. I've already talked her through what to do with them and shes ready but also excited as in her words ""they look cool""I honestly believe eco lily will help my daughters first period a much more pleasant experience than my traumatic experience in the 90's.","My daughter is at the age her first period could start anytime. She carries a pack of sanitary towels in her school bag ""just in case""Thinking back to my own experience of my first period, it was actually quite traumatising. I flow heavily each time and can be in agonising pain with cramps as well as lower back pain. Other than a talk at school informing girls there was only 2 products on the market, pads or tampons. Little other information was given. So the amount of blood and the pain I was in, I literally thought something was seriously wrong and I was dying!Not wanting this for my daughter, I'm completely open with her and she is comfortable in asking me all kinds of questions.One of the biggest bugbear of mine, is how wet I feel with every pad and constantly needing to change. Self conscious about leakage was a particular worry when I was at school, scared all the boys could see and smell the blood.I hate pads with a passion and I've never felt tampons are appropriate for a young girl first starting out so I looked into seeing if there is anything new on the market.Of course you can buy period underwear, but most say to be worn in conjunction with pads/tampons. Which kind of defeats the purpose.My sister-in-law told me she uses a moon cup. But like tampons, not sure it's ideal for my daughter. But then I came across the reusable eco lily pads. I read reviews which were great but everyone is different right? Best way to really test them is using them myself.Omg! I wish these was available when I was a girl. I have felt so dry through out, they're so comfortable to wear and never moved. Best of all, far few changes needed. I could easily get through 3-4 packs of towels for a 5 day period. However, I have only used 2 towels a day! One in the morning that lasts through the day and a change before bed.So easy to clean, does not smell and no irritation as the material is so soft against your skin, unlike disposable pads that can cause nappy rash!I will be donating my daughters school bag pack to a Womens homeless shelter and I will be buying her eco lily instead for when she starts. I've already talked her through what to do with them and shes ready but also excited as in her words ""they look cool""I honestly believe eco lily will help my daughters first period a much more pleasant experience than my traumatic experience in the 90's.",5.0 out of 5 stars,5.0,2023-07-23 00:00:00,2023-07-23,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"I have been considering switching to reusable sanitary products for many months now, so I bought these on a whim when my preferred brand of disposables was unavailable. I have previously tried a few different cups with no avail, so cloth pads seemed like the way to go!I bought a box each of the regular and large/heavy flow size, which is more than enough to get me through my period. I'd say that the medium size is equivalent to most disposables, whereas the heavy flow pads are more the size of maternity towels. Otherwise there is not a huge amount of difference, besides an extra popper on the large ones.These pads are extremely comfortable to wear, and easy to attach to using the poppers. They're very soft, and they don't bunch up or move around too much. I've experienced no leakage whatsoever, even on my heaviest days, and I've found that these pads feel much drier in between changes. They can hold a lot! For this reason I'm having to change less often, which eases the burden on washing them.Cleaning them is easy - just rinse with cold water, then wash on a 30° cycle without any conditioner. I usually leave mine in a tub of cold water until I have enough to wash together. They come out looking good as new, which I'm sure the dark grey colour helps with!I especially like that each pack includes a waterproof travel bag, with a separate space for your wet and dry pads, so it's easy to change on the go.Overall, I'm really pleased with these and I definitely won't be going back to disposables. These are more comfortable, more absorbent, more cost effective in the long run, and much less damaging to the environment. The only way they could be improved is if all sizes included the 2 poppers, as I can get a much better fit that way.","I have been considering switching to reusable sanitary products for many months now, so I bought these on a whim when my preferred brand of disposables was unavailable. I have previously tried a few different cups with no avail, so cloth pads seemed like the way to go!I bought a box each of the regular and large/heavy flow size, which is more than enough to get me through my period. I'd say that the medium size is equivalent to most disposables, whereas the heavy flow pads are more the size of maternity towels. Otherwise there is not a huge amount of difference, besides an extra popper on the large ones.These pads are extremely comfortable to wear, and easy to attach to using the poppers. They're very soft, and they don't bunch up or move around too much. I've experienced no leakage whatsoever, even on my heaviest days, and I've found that these pads feel much drier in between changes. They can hold a lot! For this reason I'm having to change less often, which eases the burden on washing them.Cleaning them is easy - just rinse with cold water, then wash on a 30° cycle without any conditioner. I usually leave mine in a tub of cold water until I have enough to wash together. They come out looking good as new, which I'm sure the dark grey colour helps with!I especially like that each pack includes a waterproof travel bag, with a separate space for your wet and dry pads, so it's easy to change on the go.Overall, I'm really pleased with these and I definitely won't be going back to disposables. These are more comfortable, more absorbent, more cost effective in the long run, and much less damaging to the environment. The only way they could be improved is if all sizes included the 2 poppers, as I can get a much better fit that way.",5.0 out of 5 stars,5.0,2021-08-30 00:00:00,2021-08-30,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"I wanted to love these, but they just didn't hit the mark for me. Here's why:Cons:-Very thick, to the point you can see them through even a thick pair of jeans, so you're limited in what you can wear.-Very warm fabric, makes your hooha sweaty and doesn't let the area breathe, this results in you feeling really uncomfortable and hot down there.-The biggest con is the fact they aren't wide enough. There are 2 sets of adjustable buttons, and I was so shocked to see the 'loosest' button was still quite tight. You need to be wearing panties that have a very thin gusset so that the buttons can clip comfortably underneath without creating a bulge. I know most women tend to wear comfier loser panties when on their period due to pain and bloating, but it seems these pads were made to be put on top of a thong or something similar. I'd say this was the biggest con for me.-They slide back and forth and need to be 'adjusted' at times.-Really unpleasant charcoal type smell even after washing several times as the instructions state, the smell would make me sick, this is before even using them.-Blood clots remain sitting on top and aren't absorbed the way they are with traditional pads.-Washing these pads is very tedious and sort of gross. You can't place them directly in the washing machine without hand washing first, but doing that was a bit gnarly for me - period blood is not something a person enjoys touching or seeing running down my sink. Plus it was time consuming to wash, especially if you're a busy mother like me who also works full time and has a thousand other things going on, washing these pads before putting in the machine was an added chore.PROS-Great long length-Can hold an impressive amount of fluid.After using these for 3 cycles and really trying to enjoy the benefits of saving money on pads and not being exposed to harmful chemicals with traditional pads, I decided they weren't for me, so I actually threw them away a few days ago. It's a shame because I genuinely really wanted to like these.Hope this review helps!","I wanted to love these, but they just didn't hit the mark for me. Here's why:Cons:-Very thick, to the point you can see them through even a thick pair of jeans, so you're limited in what you can wear.-Very warm fabric, makes your hooha sweaty and doesn't let the area breathe, this results in you feeling really uncomfortable and hot down there.-The biggest con is the fact they aren't wide enough. There are 2 sets of adjustable buttons, and I was so shocked to see the 'loosest' button was still quite tight. You need to be wearing panties that have a very thin gusset so that the buttons can clip comfortably underneath without creating a bulge. I know most women tend to wear comfier loser panties when on their period due to pain and bloating, but it seems these pads were made to be put on top of a thong or something similar. I'd say this was the biggest con for me.-They slide back and forth and need to be 'adjusted' at times.-Really unpleasant charcoal type smell even after washing several times as the instructions state, the smell would make me sick, this is before even using them.-Blood clots remain sitting on top and aren't absorbed the way they are with traditional pads.-Washing these pads is very tedious and sort of gross. You can't place them directly in the washing machine without hand washing first, but doing that was a bit gnarly for me - period blood is not something a person enjoys touching or seeing running down my sink. Plus it was time consuming to wash, especially if you're a busy mother like me who also works full time and has a thousand other things going on, washing these pads before putting in the machine was an added chore.PROS-Great long length-Can hold an impressive amount of fluid.After using these for 3 cycles and really trying to enjoy the benefits of saving money on pads and not being exposed to harmful chemicals with traditional pads, I decided they weren't for me, so I actually threw them away a few days ago. It's a shame because I genuinely really wanted to like these.Hope this review helps!",3.0 out of 5 stars,3.0,2024-09-16 00:00:00,2024-09-16,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"So I've actually been using these for two years now and finally got round to writing a review.In my two years of using these I can honestly say they look as good as new! Yes, they're a different way of thinking about periods and hygiene but there are so many benefits of using these.1) I have found these really absorbent and as someone who suffers with heavy periods, I have no longer had any flooding incidents.2) although a little bulky to wear, they're quite comfortable and not smelly at all.3) I like the fact I'm helping the environment! No more disposable used pads in landfill.4) they're surprisingly easy to clean. What I have found over the years is keeping a little bin (with a lid) that sits next to my loo, filled with cold water to store the used ones in. I give them a rinse before they go in the bin to get the excess blood out. But I actually don't bother if I'm out and about! If I'm about to shower, it sits in the bottom of the shower to rinse before going in my cold water bin!4) you get a handy water proof pouch to pop them in. When I get home, they go in my water filled bin.5) when I'm ready, they go in my washing machine and come out as good as new. They go in my tumble dryer too! Every month after they've been in the machine, I do run a cleaning cycle as I then know I'm keeping my machine clean!6) I've saved money!! Yes they're an initial outlay, but before long you've got your money back.No downsides really, and I'm glad I've switched to these. I would 100% recommend!","So I've actually been using these for two years now and finally got round to writing a review.In my two years of using these I can honestly say they look as good as new! Yes, they're a different way of thinking about periods and hygiene but there are so many benefits of using these.1) I have found these really absorbent and as someone who suffers with heavy periods, I have no longer had any flooding incidents.2) although a little bulky to wear, they're quite comfortable and not smelly at all.3) I like the fact I'm helping the environment! No more disposable used pads in landfill.4) they're surprisingly easy to clean. What I have found over the years is keeping a little bin (with a lid) that sits next to my loo, filled with cold water to store the used ones in. I give them a rinse before they go in the bin to get the excess blood out. But I actually don't bother if I'm out and about! If I'm about to shower, it sits in the bottom of the shower to rinse before going in my cold water bin!4) you get a handy water proof pouch to pop them in. When I get home, they go in my water filled bin.5) when I'm ready, they go in my washing machine and come out as good as new. They go in my tumble dryer too! Every month after they've been in the machine, I do run a cleaning cycle as I then know I'm keeping my machine clean!6) I've saved money!! Yes they're an initial outlay, but before long you've got your money back.No downsides really, and I'm glad I've switched to these. I would 100% recommend!",5.0 out of 5 stars,5.0,2022-08-17 00:00:00,2022-08-17,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"Lovely product, nice and soft and a good size","Lovely product, nice and soft and a good size",5.0 out of 5 stars,5.0,2026-01-11 00:00:00,2026-01-11,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
